platform,social_id,username,fullname,avatar_url,is_verified,subscribers_count,engagement_avg,authentic_engagement,audience_geo_country_1_code,audience_geo_country_1_prc,blogger_thematics,video_views_avg,likes_avg,comments_avg,shares_avg,description,tier,hs_value,aqs,additional_countries
TikTok,6654676020182712325,zedejoze,José,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/24dd4413d99c4bf8154d9a48902758b7~c5_720x720.jpeg,False,217121,14.13,,br,,,110929.0,23113,326,616,IG: zedejoze,142,241.519566,89,
TikTok,253082727141265408,zefelipecantor,Zé Felipe,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/ec8c82ea6f234d9874e340078f9b974f~c5_720x720.jpeg,True,13514144,9.16,,br,,,336992.0,30069,301,118,"Cantor ❤️🙏🏻⚡️
Ouça Agora #MinhaEx 🌵🍂🌞",147,424.573222,77,
TikTok,6587757698858090502,zoe_amarga,Rafa Rodriguez,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/6458f2a268300e635d2f206038596e66~c5_720x720.jpeg,False,366289,26.12,,br,,,293251.0,54861,2463,978,"alagada sim, triste jamais
pixenchenterafa@gmail.com - ajudas são bem vindas
20y",143,5535.895634,92,
TikTok,6810934887496205318,zogno,Camila Zogno,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/2de7260f9670b12a71b540934781c590~c5_720x720.jpeg,False,1840941,13.92,,br,,,1047618.0,145699,965,3344,"Vida real 🏖️
💌 Publi: Camilazogno@gmail.com",147,65771.238048,77,
TikTok,6904069513168978949,zollim,zollim,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/b7fb2035004f29d8ebd7bbb813dc2227~c5_720x720.jpeg,False,814228,19.84,,br,,,161487.0,30895,308,509,"sunday night creator 🥷
Cupom: zollim na GROWTH 🫙
Playlist e redes sociais 
⬇️",146,407.612809,88,
TikTok,7074988642843100165,_brunnosanttos_,Rei da Humildade,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/02be74a886f623e721d3ff7c3db1e621~c5_720x720.jpeg,False,548492,20.95,,br,,,212588.0,44042,414,1301,"👑 

Me sigam no Instagram: @_brunnosanttos_",144,1605.720319,86,
TikTok,6838702157521781766,_caiquerx,DICAS DE FREE FIRE,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/7337540061930061829~c5_720x720.jpeg,False,2000600,9.32,,br,,,189705.0,12997,105,419,"o maior perfil de dicas 🥇
📨 contatocaiquerx@gmail.com
BONOXS 👇🏻",147,129.197224,77,
TikTok,7169748122116719622,_crstiano.editz,Crstiano Editz 🇧🇷,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/240fcd4a369d21eabe86ea9bba264e2b~c5_720x720.jpeg,False,1058000,16.17,,br,,,850912.0,133736,566,2310,"Brazillian 🇧🇷
🟪 After effects 🟪
 Get rarest comps in 4K 👇🏻",146,32728.180336,84,
TikTok,6824909310712153094,_diogomatheus,Diogo Matheus,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/79ce5973fa35c8fb7bfa7192a2e43ddd~c5_720x720.jpeg,False,2557585,13.84,,br,,,261300.0,33323,173,893,"Curte 👍
e segue Noiz
FIIILHAA DUMA!
📧 Contato:assessoriadiogomatheus@gmail.com",147,928.198169,81,
TikTok,6779363344383558662,_isadoramt,Isadora Mota,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/b18c9dd3efbd5f4026cf556ccbc9fd83~c5_720x720.jpeg,False,1877624,20.24,,br,,,186994.0,34840,97,72,"gv//mg 20
Opa, cê ta joia? 😎
me segue no insta tb tar",147,110.101319,77,
TikTok,7065482880894518278,_lana.s3,Lana Luíse,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/4abc55d03183e584caf2485038f55244~c5_720x720.jpeg,False,2761561,16.02,,br,,,447826.0,65134,390,1325,oi,147,5002.431824,85,
TikTok,26256476,_ma.fer,Ma Fer,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/ed0325021f4d590facebaaa0788ffaf6~c5_720x720.jpeg,False,151470,12.07,,br,,,244347.0,26621,70,845,passo vergonha na internet tentando ser engraçada,141,595.185676,81,
TikTok,6956631043920233477,_mingua,Rhaldney Guilherme,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/7317300757936963590~c5_720x720.jpeg,False,722985,17.57,,br,,,108117.0,18173,198,678,"Curiosidades, Histórias e Besteiras.",145,172.117377,89,
TikTok,6814158226227250182,_pablett,Pablet,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/e36df4515fce1ce1bf16979e5f2ad212~c5_720x720.jpeg,False,1005632,12.14,,br,,,223523.0,19925,398,100,"CONTEÚDOS DE FUTEBOL 🎥
“ CALMA GAROTINHO ”
RUMO AOS 800K
✉️: CONTATO@k2k.agency",146,221.79405,82,
TikTok,6875722999057302530,_parkereditz,Parker ♚,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/3653303785c43b0e89f9752ad2db1a8a~c5_720x720.jpeg,False,714092,20.63,,br,,,406319.0,83233,436,3126,"🇧🇷
Ae 2023
spam=block",145,12046.38099,81,
TikTok,6532057574408208386,_pequenalo,Pequena Lô,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/ecf8d607eb35063e9b8f64f02b5247d7~c5_720x720.jpeg,True,6292515,14.69,,br,,,209919.0,28474,233,863,"Instagram // @_pequenalo 💕
Psicóloga, humorista e 1,90 de altura 🤡",147,655.104803,81,
TikTok,6940605843848283141,_wallassoperador,Wallass Correia,https://p16-va-tiktok.ibyteimg.com/tos-maliva-avt-0068/d8fd3970c2d8ddce3869cd317f453ffe~c5_720x720.jpeg,False,25671,4.4,,br,,,1669402.0,70150,594,2222,"João Wallass Correia
@j.wallass_correia
Salgado/SE>🇧🇷>🌎
Op de Motoniveladora",121,32977.767764,73,
YouTube,UCvym4Rx1KHtIw9dIJOzsDcw,-clone,Clone,https://yt3.googleusercontent.com/ytc/AIdro_keoDXlk--ARt8oSc72hN27FLIA6xsSeJh-uB6sCIC__qA=s900-c-k-c0x00ffffff-no-rj,False,7405327,9196.0,,br,94.46,"['Animation', 'Humor']",85677.0,8856,340,,,,,,"[{'country': 'br', 'prc': 94.46}, {'country': 'pt', 'prc': 3.53}, {'country': 'us', 'prc': 0.76}, {'country': 'af', 'prc': 0.17}, {'country': 'ch', 'prc': 0.17}]"
YouTube,UCyrL689DzSp9yrhSCzn1Lfg,123GOCHALLENGEPortuguese,123 GO! CHALLENGE Portuguese,https://yt3.googleusercontent.com/ytc/AIdro_mzFYpwh7RZTm0SYN3d1zaofep0QPOH-1kQGygPBDBh9Q=s900-c-k-c0x00ffffff-no-rj,False,3384038,44.0,,br,90.79,,3927.0,42,2,,,,,,"[{'country': 'br', 'prc': 90.79}, {'country': 'pt', 'prc': 2.51}, {'country': 'us', 'prc': 2.09}, {'country': 'ao', 'prc': 1.26}, {'country': 'pk', 'prc': 0.42}]"
YouTube,UC0er7iwQj95iZV_3cuRFVZw,123GOLIKEPortuguese,123 GO LIKE! Portuguese,https://yt3.googleusercontent.com/ytc/AIdro_kr3IZp3baNoXJRwZLzG2CmbgOi7ctu8L5q7CtjPGF43A=s900-c-k-c0x00ffffff-no-rj,False,2635001,90.0,,br,88.46,['Animation'],6717.0,87,3,,,,,,"[{'country': 'br', 'prc': 88.46}, {'country': 'pt', 'prc': 3.85}, {'country': 'us', 'prc': 3.08}, {'country': 'bh', 'prc': 1.54}, {'country': 'cy', 'prc': 0.77}]"
YouTube,UCQtvRJfEb3ufR75p6LfpmOQ,123GOPortuguese,123 GO! Portuguese,https://yt3.googleusercontent.com/ytc/AIdro_mMwkskiZFKKdiPwiF89iCCCESEQ_i5d9xRKuYXfe09KHI=s900-c-k-c0x00ffffff-no-rj,False,7175056,218.0,,br,95.5,['Animation'],19948.0,211,7,,,,,,"[{'country': 'br', 'prc': 95.5}, {'country': 'us', 'prc': 1.35}, {'country': 'pt', 'prc': 1.35}, {'country': 'gb', 'prc': 0.45}, {'country': 'ao', 'prc': 0.45}]"
YouTube,UC4MBNNxjyabOfYxKC1whveg,1KiloOficialTv,1Kilo Oficial,https://yt3.googleusercontent.com/dGt7PClxlstDv0gSK9BqBysWGj4XtGZyhbRLPSuXoJAtxSnpLIeKeoh3VAQb94G2pUWw4F_J1w=s900-c-k-c0x00ffffff-no-rj,False,6665075,864.0,,br,97.63,['Music & Dance'],145175.5,802,62,,,,,,"[{'country': 'br', 'prc': 97.63}, {'country': 'pt', 'prc': 1.18}, {'country': 'us', 'prc': 0.34}, {'country': 'ao', 'prc': 0.25}, {'country': 'co', 'prc': 0.17}]"
YouTube,UC_OvvTIFvYDZ9dZD9pXiKwA,24HorasDeFutebol,Futebol 24 Horas,https://yt3.googleusercontent.com/Vire1bcqu2E8YDq3kN_gCVXat3pem_FIjFPw_kOnzzP3G_pykorv-6U4du0fr6u2kvgfNcTrfw=s900-c-k-c0x00ffffff-no-rj,False,3584598,5140.0,,br,96.89,['Sports'],131987.0,4951,189,,,,,,"[{'country': 'br', 'prc': 96.89}, {'country': 'pt', 'prc': 1.72}, {'country': 'us', 'prc': 0.43}, {'country': 'af', 'prc': 0.21}, {'country': 'az', 'prc': 0.11}]"
YouTube,UCtD4ZYxxrYZG6lCdqMirGkQ,3Sskaters,3Sskaters,https://yt3.googleusercontent.com/ytc/AIdro_m1E19KkPdHODjNrUDXZ8FTXY4B2I0XFuiZ6r0Ut8DyYAo=s900-c-k-c0x00ffffff-no-rj,False,3650889,1380.0,,br,95.07,,19267.5,1366,14,,,,,,"[{'country': 'br', 'prc': 95.07}, {'country': 'pt', 'prc': 2.46}, {'country': 'us', 'prc': 1.05}, {'country': 'ca', 'prc': 0.22}, {'country': 'jp', 'prc': 0.15}]"
YouTube,UCYM04a9yva0wMQ7bPlii4rg,4AMIGOSSTANDUPCOMEDY,4 AMIGOS STAND UP COMEDY,https://yt3.googleusercontent.com/aHBge5eTjo7at5BekImC6rj0sk3e2pe1O-u75MJqh_C3PLlYksIyoGSYJiOPsjx-Ls962PAGNQ=s900-c-k-c0x00ffffff-no-rj,False,3764848,567.0,,br,96.27,"['Animation', 'Humor']",5811.5,564,3,,,,,,"[{'country': 'br', 'prc': 96.27}, {'country': 'pt', 'prc': 0.88}, {'country': 'us', 'prc': 0.59}, {'country': 'gb', 'prc': 0.37}, {'country': 'de', 'prc': 0.29}]"
YouTube,UCLAumKr0O_z6r6RPiummR1g,5algumacoisa,5 Alguma Coisa,https://yt3.googleusercontent.com/ytc/AIdro_nKaToMey66yOP6Phg4EbKfOmgwxi8u4HtDHD6kebbIWw=s900-c-k-c0x00ffffff-no-rj,False,6151093,6186.0,,br,94.62,,51234.5,6161,25,,,,,,"[{'country': 'br', 'prc': 94.62}, {'country': 'pt', 'prc': 2.46}, {'country': 'us', 'prc': 1.03}, {'country': 'jp', 'prc': 0.4}, {'country': 'au', 'prc': 0.17}]"
YouTube,UCe6pKugTDyOPT1Md2DTybbQ,7minutoz,7 Minutoz,https://yt3.googleusercontent.com/mIBgr5oi70z7RNtfoivWJk9iaJ06R50Xidpk9fTCDKwDzuedWk8nUPg_Ek1ys5oKFD4l6A7JrQ=s900-c-k-c0x00ffffff-no-rj,False,13448413,8218.0,,br,96.72,['Music & Dance'],41541.0,8011,207,,,,,,"[{'country': 'br', 'prc': 96.72}, {'country': 'pt', 'prc': 0.98}, {'country': 'us', 'prc': 0.63}, {'country': 'jp', 'prc': 0.29}, {'country': 'af', 'prc': 0.17}]"
YouTube,UCZdGGezVPemvBNiUdM6GUIg,abluba,Abluba Desenhos Animados,https://yt3.googleusercontent.com/_ekRYksn9Klt9o3wy_JvWsVLF7eehfQaOkYJKyDi-CmE-eCXJzrTkbWUFzTS2GDm9KUDsHRdZlc=s900-c-k-c0x00ffffff-no-rj,False,4664966,1731.0,,br,92.17,"['Movies', 'Animation']",58498.0,1731,0,,,,,,"[{'country': 'br', 'prc': 92.17}, {'country': 'us', 'prc': 1.74}, {'country': 'pt', 'prc': 1.74}, {'country': 'al', 'prc': 0.87}, {'country': 'de', 'prc': 0.87}]"
YouTube,UCxcDCeShqZWIUQuEo2iJSVA,AchismosTV,AchismosTV,https://yt3.googleusercontent.com/wsWrpKVRtVAXon6TbhPn8cNxGJ7GZPXscpjVZxZhpwHsXF8xv5ax7nTURZ2Tf1Civ1GyjfU2Kg=s900-c-k-c0x00ffffff-no-rj,False,4541152,732.0,,br,94.36,['Animation'],13214.5,722,10,,,,,,"[{'country': 'br', 'prc': 94.36}, {'country': 'us', 'prc': 1.39}, {'country': 'pt', 'prc': 0.89}, {'country': 'de', 'prc': 0.38}, {'country': 'jp', 'prc': 0.38}]"
YouTube,UCNkiQbGp_yePvUJ8cUp-7cA,adilsonfigueira05,Adilson Figueira,https://yt3.googleusercontent.com/REObl9_HLxbgsfHza-58R6Bd36Dp78VOxWoBk6XomSip1gQgZEycY6KXYe0ZjJaoF2XNX0vbtw=s900-c-k-c0x00ffffff-no-rj,False,3254831,863.0,,br,94.26,['Food & Drinks'],6928.0,813,50,,,,,,"[{'country': 'br', 'prc': 94.26}, {'country': 'us', 'prc': 1.21}, {'country': 'fr', 'prc': 0.91}, {'country': 'it', 'prc': 0.6}, {'country': 'jp', 'prc': 0.6}]"
YouTube,UC4JfQ8DhFAS5wv3VasiS9Ag,adoradoresnanet,ADORADORES NA NET,https://yt3.googleusercontent.com/ytc/AIdro_nwrjNvGp9Jks1JnnL46ENWfyXiOkaXIluvAv7T72ZoYJw=s900-c-k-c0x00ffffff-no-rj,False,4765125,10982.0,,br,97.3,['Music & Dance'],139461.0,10516,466,,,,,,"[{'country': 'br', 'prc': 97.3}, {'country': 'pt', 'prc': 0.9}, {'country': 'us', 'prc': 0.6}, {'country': 'ao', 'prc': 0.3}, {'country': 'ch', 'prc': 0.3}]"
YouTube,UCJDDUcBtJYT1yRX9pR4Q0ug,AejeongASMR,애정 Aejeong,https://yt3.googleusercontent.com/35iSE5_C3oxSvw2NzkZRVIE1nVDgLI8KWHEOCmy7XvdxJBVSg-7TDZStxe9gBTMKcRG4aputnq0=s900-c-k-c0x00ffffff-no-rj,False,3234967,1641.0,,br,25.46,"['Food & Drinks', 'ASMR']",34259.0,1615,26,,,,,,"[{'country': 'br', 'prc': 25.46}, {'country': 'us', 'prc': 14.32}, {'country': 'in', 'prc': 6.76}, {'country': 'ru', 'prc': 6.63}, {'country': 'id', 'prc': 3.85}]"
YouTube,UCCqoc2as2nMEXoZPlwXei4g,AfonsoPadilhaComediante,Afonso Padilha,https://yt3.googleusercontent.com/SSgYW5yH9V2NV4N_JASSF5pnUkegQMu9oj78wthQPxgKBwtuLRpeb1sIhWoKfB1GSJKBrF-33A=s900-c-k-c0x00ffffff-no-rj,False,2875146,48014.0,,br,95.72,"['Animation', 'Humor']",544237.0,47407,607,,,,,,"[{'country': 'br', 'prc': 95.72}, {'country': 'pt', 'prc': 1.56}, {'country': 'us', 'prc': 1.17}, {'country': 'jp', 'prc': 0.29}, {'country': 'it', 'prc': 0.19}]"
YouTube,UCrlf6c0_ijReJb7O93vLH3Q,AgnesMelo,Agnes Melo,https://yt3.googleusercontent.com/R3q1OKHsycj3AezC2ojc0AQRDQbc9JpB2zyYfTNJGVRKP-mZUUTTn9-6JU6uANdak3jhp7aMwg=s900-c-k-c0x00ffffff-no-rj,False,3750964,1344.0,,mx,37.95,['Design/art'],13419.0,1317,27,,,,,,"[{'country': 'mx', 'prc': 37.95}, {'country': 'br', 'prc': 30.8}, {'country': 'ec', 'prc': 6.7}, {'country': 'ar', 'prc': 4.91}, {'country': 'pe', 'prc': 4.46}]"
YouTube,UC-cANMGhn60ckHEalmMiHXw,Agnoblackred,Agno black red,https://yt3.googleusercontent.com/ytc/AIdro_nHGfMSljP8FCYg4Pbb4bYlyCBntiaAUMr3KJNwwcQhRi3J=s900-c-k-c0x00ffffff-no-rj,False,3185156,543.0,,br,78.69,,6295.0,505,38,,,,,,"[{'country': 'br', 'prc': 78.69}, {'country': 'us', 'prc': 6.13}, {'country': 'in', 'prc': 2.41}, {'country': 'id', 'prc': 1.51}, {'country': 'co', 'prc': 1.11}]"
YouTube,UCWg_cupMEpF8AQGw_tZiN5g,AIbuquerque,Albuquerque_edits,https://yt3.googleusercontent.com/rp0uD_lOJsBV8kaswOW8fP2itI1lBHn645J5Hw5Rc5n1vTMoBzLzLK0nAE9-R6FevXYmmnLEow=s900-c-k-c0x00ffffff-no-rj,False,2248930,93.0,,br,79.64,,1281.0,87,6,,,,,,"[{'country': 'br', 'prc': 79.64}, {'country': 'us', 'prc': 3.57}, {'country': 'pt', 'prc': 2.5}, {'country': 'ru', 'prc': 2.14}, {'country': 'de', 'prc': 1.07}]"
YouTube,UC6IBMCQ6-d7p41KHxOsq4RA,Akon,Akon,https://yt3.googleusercontent.com/6Q7HnHvl9CBabGWJCGZmLaBuPHry-2FmzQ04vDHArShVsUg7pYSgpDge4O42j9WdQ5X0nD1L=s900-c-k-c0x00ffffff-no-rj,False,14043404,497.0,,br,25.55,['Music & Dance'],5336.0,480,17,,,,,,"[{'country': 'br', 'prc': 25.55}, {'country': 'us', 'prc': 18.35}, {'country': 'in', 'prc': 11.41}, {'country': 'gb', 'prc': 4.3}, {'country': 'do', 'prc': 3.86}]"
YouTube,UCu1NksnFbeB2J0JAltAKOZQ,AlanYoshiaki10,YoshiGamer,https://yt3.googleusercontent.com/ytc/AIdro_kPcfNOGx_uCx80Syxumw6EgswcUuYzuUuVXxHpeuhmm-I=s900-c-k-c0x00ffffff-no-rj,False,2385973,1734.0,,br,95.43,['Video games'],15602.0,1660,74,,,,,,"[{'country': 'br', 'prc': 95.43}, {'country': 'pt', 'prc': 3.47}, {'country': 'de', 'prc': 0.37}, {'country': 'gb', 'prc': 0.18}, {'country': 'bd', 'prc': 0.18}]"
YouTube,UCIwspRtKNszHhIhl36gREjQ,alanzoka,alanzoka,https://yt3.googleusercontent.com/wvlCpRqb9Hb9Yuv62LDo-AZxr-MpAHTvpeToBGpNOPSMNGQIyplQh2EZv75SLHOZIkpijT00=s900-c-k-c0x00ffffff-no-rj,False,7630327,5717.0,,br,97.19,"['Movies', 'Animation']",92957.0,5527,190,,,,,,"[{'country': 'br', 'prc': 97.19}, {'country': 'pt', 'prc': 1.16}, {'country': 'us', 'prc': 0.66}, {'country': 'ca', 'prc': 0.28}, {'country': 'af', 'prc': 0.11}]"
YouTube,UC05i95k-w8CvrtZ-yGTob7A,alesso,Alesso,https://yt3.googleusercontent.com/u_anP0Eh9W3w7CM7EDaC01CT9M2a647MRh5GvTaBHyGA92nY3VY5EKA-Y6JHPZc90vn4US2W_A=s900-c-k-c0x00ffffff-no-rj,False,2555261,2018.0,,br,18.75,['Music & Dance'],43604.5,1886,132,,,,,,"[{'country': 'br', 'prc': 18.75}, {'country': 'us', 'prc': 15.25}, {'country': 'in', 'prc': 6.2}, {'country': 'mx', 'prc': 5.64}, {'country': 'gb', 'prc': 4.29}]"
YouTube,UCitie-To0pWGe5Qyk9SjWRA,AlexandreGarciaOficial,Alexandre Garcia,https://yt3.googleusercontent.com/ytc/AIdro_kj5jbKuxh9ICPO8kmh-Hqakr9O6RO-rxKLy-pIcTpLOw=s900-c-k-c0x00ffffff-no-rj,False,2765539,38788.0,,br,93.6,['News & Politics'],133858.0,37788,1000,,,,,,"[{'country': 'br', 'prc': 93.6}, {'country': 'us', 'prc': 1.52}, {'country': 'pt', 'prc': 0.91}, {'country': 'es', 'prc': 0.61}, {'country': 'ca', 'prc': 0.61}]"
YouTube,UCjXqEStS9rtWW4DQ-SlhgLQ,alexgranig,Alex Granig,https://yt3.googleusercontent.com/fB89J5DN1N_RoYb2EZhtDl1sLM_oCLApU4xOBMIJANHWg9_QBhwRJrFIPKHwFP7V8RxUtlvxCgk=s900-c-k-c0x00ffffff-no-rj,False,3244985,2843.0,,br,93.9,['Food & Drinks'],12912.0,2673,170,,,,,,"[{'country': 'br', 'prc': 93.9}, {'country': 'pt', 'prc': 1.38}, {'country': 'us', 'prc': 0.98}, {'country': 'fr', 'prc': 0.39}, {'country': 'it', 'prc': 0.39}]"
YouTube,UCt6YoCdkvHtrkMPBS4TlVgw,alexmapeli,Alex Mapeli,https://yt3.googleusercontent.com/aZB1sXzxaJ6fCAcWYxTU9tOQPd3klLHFwzHeATOhj_e8i2dVjNHDygoI44GX2WAI8UvDg_kpvQ=s900-c-k-c0x00ffffff-no-rj,False,4140850,675.0,,br,93.11,['Fashion'],9780.5,669,6,,,,,,"[{'country': 'br', 'prc': 93.11}, {'country': 'pt', 'prc': 1.22}, {'country': 'us', 'prc': 1.22}, {'country': 'in', 'prc': 1.08}, {'country': 'co', 'prc': 0.81}]"
YouTube,UCoihrBTsIlpFnTkJFU-kdtQ,AlfaConBr,AlfaCon,https://yt3.googleusercontent.com/M0Q_klF8NAL8rfKIR8fWMgSDnhQ_PDWmJLNbXSEaebBiFIwdwXGP_pa7CCuqaN65QN8bCJl_g3A=s900-c-k-c0x00ffffff-no-rj,False,2850846,63.0,,br,100.0,['Education'],674.0,62,1,,,,,,"[{'country': 'br', 'prc': 100}]"
YouTube,UCAQfsJwdaEy5L9ehl4q0QrQ,alicecsalazar,Alice Salazar,https://yt3.googleusercontent.com/Eg6Jin3NHU8WpkWHcxju4L4KmvupsqtrUgs4enrVFvroOBbxaBrzZ83Gc0n9Efg6fv5hZAkwsw=s900-c-k-c0x00ffffff-no-rj,False,2614908,1028.0,,br,92.69,['Daily vlogs'],13321.0,960,68,,,,,,"[{'country': 'br', 'prc': 92.69}, {'country': 'us', 'prc': 1.51}, {'country': 'pt', 'prc': 1.39}, {'country': 'it', 'prc': 0.88}, {'country': 'de', 'prc': 0.63}]"
YouTube,UCK_FvuzJN7rP4k2Ppwnvj5g,AlineBarros,Aline Barros,https://yt3.googleusercontent.com/5ANvdtthttVKQdpj5G6dwWdbzVr6UCPCm-OP0hmpMdVA2pIUt-1blnG9051VvVHt-3D_rtXws84=s900-c-k-c0x00ffffff-no-rj,False,3555087,963.0,,br,93.56,['Music & Dance'],5077.0,913,50,,,,,,"[{'country': 'br', 'prc': 93.56}, {'country': 'pt', 'prc': 1.24}, {'country': 'us', 'prc': 0.74}, {'country': 'mx', 'prc': 0.37}, {'country': 'pe', 'prc': 0.37}]"
YouTube,UC8OfsT5zGjcRjidyBuqHwSQ,AllissonGOD,AllissonGOD,https://yt3.googleusercontent.com/tQkfx-lkAz2W_mGADvSqNR5Fs1F8ieQF5fVPLaCgVl8pZSFexVbLPTahbhkMo2cZvtm5wyCH2TE=s900-c-k-c0x00ffffff-no-rj,False,3185156,4228.0,,br,89.7,"['Movies', 'Animation']",80240.0,4112,116,,,,,,"[{'country': 'br', 'prc': 89.7}, {'country': 'pt', 'prc': 5.28}, {'country': 'us', 'prc': 1.01}, {'country': 'ao', 'prc': 0.75}, {'country': 'gb', 'prc': 0.75}]"
YouTube,UC4H7yc6b2Hz-3Iv4nXuzCKQ,AlmanaqueSOS,Almanaque SOS,https://yt3.googleusercontent.com/ytc/AIdro_nhQgI8vll8hcfqj3d2OL9MTWgYMHrkC8WckQcV3M7gK_0=s900-c-k-c0x00ffffff-no-rj,False,2170843,1118.0,,br,95.32,,18535.5,1059,59,,,,,,"[{'country': 'br', 'prc': 95.32}, {'country': 'ar', 'prc': 0.58}, {'country': 'ca', 'prc': 0.58}, {'country': 'pt', 'prc': 0.58}, {'country': 'us', 'prc': 0.58}]"
YouTube,UCJ-hMsnHe-a8Sl9P_ZjGrPA,Almanaquex,Almanaque x,https://yt3.googleusercontent.com/ytc/AIdro_laICprWLrQLDDxrOfogLFDyNttNUuL937Ej3nVCHFLn6M=s900-c-k-c0x00ffffff-no-rj,False,5875015,5598.0,,br,93.5,"['Movies', 'Animation']",59863.0,5465,133,,,,,,"[{'country': 'br', 'prc': 93.5}, {'country': 'pt', 'prc': 2.45}, {'country': 'us', 'prc': 0.98}, {'country': 'jp', 'prc': 0.49}, {'country': 'de', 'prc': 0.25}]"
YouTube,UC28gCcjH905ISCwfu-dYI0Q,ALN1001OFICIAL,ALN1001,https://yt3.googleusercontent.com/WSgxb7rPNXwPqtDUtyT3Nk2qcWak6b82q4sQvayDGFq12xioS7Z9fYQpjV7dQTClrknGxrWEQg=s900-c-k-c0x00ffffff-no-rj,False,2645090,4001.0,,br,98.07,['Movies'],28845.0,3861,140,,,,,,"[{'country': 'br', 'prc': 98.07}, {'country': 'pt', 'prc': 0.47}, {'country': 'us', 'prc': 0.29}, {'country': 'es', 'prc': 0.18}, {'country': 'co', 'prc': 0.12}]"
YouTube,UCQlaArsZfebRbb70iXm6usg,alok,Alok,https://yt3.googleusercontent.com/1GLKrAR5ytUEtBXLsHL_29OD0UMd2tWT6e5v3jxMME30oDd0g_BKc6_U-mIQuxLdFwZXpq4_jCQ=s900-c-k-c0x00ffffff-no-rj,False,6674971,284.0,,br,85.45,['Music & Dance'],2022.0,266,18,,,,,,"[{'country': 'br', 'prc': 85.45}, {'country': 'in', 'prc': 3.29}, {'country': 'us', 'prc': 2.24}, {'country': 'mx', 'prc': 0.91}, {'country': 'pe', 'prc': 0.56}]"
YouTube,UCrGnb5RdHA9M6WGmBGYo4ZQ,AM3NlC,AM3NlC,https://yt3.googleusercontent.com/1cN8dKZE8oK2E4Oy9wLxPsi32hmq-mejyLXuGFcF14iUF_WdUy2AG_JRLMRS8sn0hArCrm1Q=s900-c-k-c0x00ffffff-no-rj,False,14151507,16428.0,,br,94.91,['Autos & Vehicles'],197705.0,16116,312,,,,,,"[{'country': 'br', 'prc': 94.91}, {'country': 'pt', 'prc': 1.89}, {'country': 'us', 'prc': 1.1}, {'country': 'jp', 'prc': 0.53}, {'country': 'ao', 'prc': 0.26}]"
YouTube,UCzUslj17hkTUZfB02UTnC-Q,amandadomenico2,Amanda Domenico,https://yt3.googleusercontent.com/QoYcls7LP10nND2Oo3lNUFMxVCdwJXb2uuOzW1ubBRbg_pT5yW5qzCeTflxLhfXt5uj7-A4eRFY=s900-c-k-c0x00ffffff-no-rj,False,4515153,84.0,,br,95.84,['Animation'],1277.5,83,1,,,,,,"[{'country': 'br', 'prc': 95.84}, {'country': 'pt', 'prc': 1.66}, {'country': 'us', 'prc': 0.73}, {'country': 'jp', 'prc': 0.21}, {'country': 'ca', 'prc': 0.21}]"
YouTube,UCiB-QnPn0TYmS8y4A-HSGYQ,amandanathanry,Amanda Nathanry,https://yt3.googleusercontent.com/LDyB-lKGGeWUtFEsAS37LguHNx4lLpsK7N1D9WHGtAAoSwE9xhZIgrttXJ0zfeOTW6txaK9T=s900-c-k-c0x00ffffff-no-rj,False,3510762,2262.0,,br,84.85,['Music & Dance'],28354.0,2170,92,,,,,,"[{'country': 'br', 'prc': 84.85}, {'country': 'pt', 'prc': 4.55}, {'country': 'us', 'prc': 2.27}, {'country': 'it', 'prc': 1.52}, {'country': 'ec', 'prc': 0.76}]"
YouTube,UCABon3LeMfnU5ajXaOYC1oA,AmyScarlet,Amy Scarlet,https://yt3.googleusercontent.com/XyVJ8wmeCxXyiAKJZh10JfqLfQioO-Q8VpzDfjsUvprIM9NiA_Hcy6dJPfTGc4cwrA46irppUw=s900-c-k-c0x00ffffff-no-rj,False,4731469,13270.0,,br,95.27,,184901.0,11970,1300,,,,,,"[{'country': 'br', 'prc': 95.27}, {'country': 'pt', 'prc': 1.89}, {'country': 'us', 'prc': 0.95}, {'country': 'ca', 'prc': 0.63}, {'country': 'cl', 'prc': 0.32}]"
